model|latency|file|prediction|truth
tiny|0.33|sentence_36.wav| Peter Iber picked a bag of pickled peppers.|Peter Piper picked a peck of pickled peppers.
tiny|0.31|sentence_36.wav| Peter Iber picked a bag of pickled peppers.|Peter Piper picked a peck of pickled peppers.
tiny|0.33|sentence_36.wav| Peter Iber picked a bag of pickled peppers.|Peter Piper picked a peck of pickled peppers.
tiny|0.32|sentence_36.wav| Peter Iber picked a bag of pickled peppers.|Peter Piper picked a peck of pickled peppers.
tiny|0.31|sentence_36.wav| Peter Iber picked a bag of pickled peppers.|Peter Piper picked a peck of pickled peppers.
tiny|0.32|sentence_36.wav| Peter Iber picked a bag of pickled peppers.|Peter Piper picked a peck of pickled peppers.
tiny|0.32|sentence_36.wav| Peter Iber picked a bag of pickled peppers.|Peter Piper picked a peck of pickled peppers.
tiny|0.33|sentence_36.wav| Peter Iber picked a bag of pickled peppers.|Peter Piper picked a peck of pickled peppers.
tiny|4.06|sentence_37.wav| Ha mă ce lui de ură Buddha 찾, ac dice la Buddha.|How much wood would a woodchuck chuck if a woodchuck could chuck wood?
tiny|1.75|sentence_37.wav| Am a cresturi cu percussionucec .|How much wood would a woodchuck chuck if a woodchuck could chuck wood?
tiny|1.76|sentence_37.wav| Am-a ce go ㅎㅎل|How much wood would a woodchuck chuck if a woodchuck could chuck wood?
tiny|1.75|sentence_37.wav| Am needa dușaul hep.|How much wood would a woodchuck chuck if a woodchuck could chuck wood?
tiny|1.44|sentence_37.wav| Am mați dort cu ră fugiuluibr Ahhungulța|How much wood would a woodchuck chuck if a woodchuck could chuck wood?
tiny|3.68|sentence_37.wav| Mai ac worthy urburi stra mulura靣ia cu zagradi|How much wood would a woodchuck chuck if a woodchuck could chuck wood?
tiny|3.48|sentence_37.wav| al masuri ° U PA la nu trebuie la ce aceas|How much wood would a woodchuck chuck if a woodchuck could chuck wood?
tiny|1.54|sentence_37.wav| Am acestil o đóc ură cu ceac pri some ajac zincea cu link|How much wood would a woodchuck chuck if a woodchuck could chuck wood?
tiny|5.84|sentence_37.wav| Amică webără Buddha ca ca ca g feelingă prayedere nonsense|How much wood would a woodchuck chuck if a woodchuck could chuck wood?
tiny|3.74|sentence_37.wav| Am ma in prosthocac-ac lestochamente|How much wood would a woodchuck chuck if a woodchuck could chuck wood?
tiny|0.34|sentence_38.wav| You need New York. You need New York.|Unique New York, unique New York.
tiny|0.35|sentence_38.wav| You need New York. You need New York.|Unique New York, unique New York.
tiny|0.36|sentence_38.wav| You need New York. You need New York.|Unique New York, unique New York.
tiny|0.34|sentence_38.wav| You need New York. You need New York.|Unique New York, unique New York.
tiny|0.33|sentence_38.wav| You need New York. You need New York.|Unique New York, unique New York.
tiny|0.36|sentence_38.wav| You need New York. You need New York.|Unique New York, unique New York.
tiny|0.34|sentence_38.wav| You need New York. You need New York.|Unique New York, unique New York.
tiny|0.37|sentence_38.wav| You need New York. You need New York.|Unique New York, unique New York.
tiny|0.37|sentence_38.wav| You need New York. You need New York.|Unique New York, unique New York.
tiny|0.35|sentence_38.wav| You need New York. You need New York.|Unique New York, unique New York.
tiny|0.64|sentence_39.wav| 6. Sliperies nails, slits, I'm not least of word.|Six slippery snails slid silently southward.
tiny|1.02|sentence_39.wav| Six slippery snails, slits I'm not least of word.|Six slippery snails slid silently southward.
tiny|0.62|sentence_39.wav| 6. Slipper-ish nails, slits I'm not least of word.|Six slippery snails slid silently southward.
tiny|0.67|sentence_39.wav| 6. Slippery snails, slits, I'm not least of word.|Six slippery snails slid silently southward.
tiny|0.67|sentence_39.wav| 6. Sliperies nails, slits, I'm not least of word.|Six slippery snails slid silently southward.
tiny|0.68|sentence_39.wav| 6. Sliperies nails, slits, I'm not least of word.|Six slippery snails slid silently southward.
tiny|0.60|sentence_39.wav| 6 slippery snails, slits I'm not least of word.|Six slippery snails slid silently southward.
tiny|0.65|sentence_39.wav| 6. Slippery snails, slits, I'm not least of word.|Six slippery snails slid silently southward.
tiny|0.62|sentence_39.wav| 6. Sliperies nails, slits, I'm not least of word.|Six slippery snails slid silently southward.
tiny|0.61|sentence_39.wav| 6 slippery snails, slits I'm not least of word.|Six slippery snails slid silently southward.
tiny|0.30|sentence_4.wav| I will be there in a few minutes.|I will be there in a few minutes.
tiny|0.32|sentence_4.wav| I will be there in a few minutes.|I will be there in a few minutes.
tiny|0.32|sentence_4.wav| I will be there in a few minutes.|I will be there in a few minutes.
tiny|0.31|sentence_4.wav| I will be there in a few minutes.|I will be there in a few minutes.
tiny|0.32|sentence_4.wav| I will be there in a few minutes.|I will be there in a few minutes.
tiny|0.31|sentence_4.wav| I will be there in a few minutes.|I will be there in a few minutes.
tiny|0.31|sentence_4.wav| I will be there in a few minutes.|I will be there in a few minutes.
tiny|0.31|sentence_4.wav| I will be there in a few minutes.|I will be there in a few minutes.
tiny|0.33|sentence_4.wav| I will be there in a few minutes.|I will be there in a few minutes.
tiny|0.31|sentence_4.wav| I will be there in a few minutes.|I will be there in a few minutes.
tiny|0.31|sentence_40.wav| What did you do over the weekend?|What did you do over the weekend?
tiny|0.32|sentence_40.wav| What did you do over the weekend?|What did you do over the weekend?
tiny|0.31|sentence_40.wav| What did you do over the weekend?|What did you do over the weekend?
tiny|0.31|sentence_40.wav| What did you do over the weekend?|What did you do over the weekend?
tiny|0.31|sentence_40.wav| What did you do over the weekend?|What did you do over the weekend?
tiny|0.31|sentence_40.wav| What did you do over the weekend?|What did you do over the weekend?
tiny|0.31|sentence_40.wav| What did you do over the weekend?|What did you do over the weekend?
tiny|0.31|sentence_40.wav| What did you do over the weekend?|What did you do over the weekend?
tiny|0.32|sentence_40.wav| What did you do over the weekend?|What did you do over the weekend?
tiny|0.31|sentence_40.wav| What did you do over the weekend?|What did you do over the weekend?
tiny|0.34|sentence_41.wav| I've been working on a new project at work.|I’ve been working on a new project at work.
tiny|0.35|sentence_41.wav| I've been working on a new project at work.|I’ve been working on a new project at work.
tiny|0.32|sentence_41.wav| I've been working on a new project at work.|I’ve been working on a new project at work.
tiny|0.34|sentence_41.wav| I've been working on a new project at work.|I’ve been working on a new project at work.
tiny|0.34|sentence_41.wav| I've been working on a new project at work.|I’ve been working on a new project at work.
tiny|0.35|sentence_41.wav| I've been working on a new project at work.|I’ve been working on a new project at work.
tiny|0.35|sentence_41.wav| I've been working on a new project at work.|I’ve been working on a new project at work.
tiny|0.34|sentence_41.wav| I've been working on a new project at work.|I’ve been working on a new project at work.
tiny|0.34|sentence_41.wav| I've been working on a new project at work.|I’ve been working on a new project at work.
tiny|0.33|sentence_41.wav| I've been working on a new project at work.|I’ve been working on a new project at work.
tiny|0.35|sentence_42.wav| I'm planning a trip to the mountains next month.|I’m planning a trip to the mountains next month.
tiny|0.34|sentence_42.wav| I'm planning a trip to the mountains next month.|I’m planning a trip to the mountains next month.
tiny|0.35|sentence_42.wav| I'm planning a trip to the mountains next month.|I’m planning a trip to the mountains next month.
tiny|0.35|sentence_42.wav| I'm planning a trip to the mountains next month.|I’m planning a trip to the mountains next month.
tiny|0.33|sentence_42.wav| I'm planning a trip to the mountains next month.|I’m planning a trip to the mountains next month.
tiny|0.34|sentence_42.wav| I'm planning a trip to the mountains next month.|I’m planning a trip to the mountains next month.
tiny|0.33|sentence_42.wav| I'm planning a trip to the mountains next month.|I’m planning a trip to the mountains next month.
tiny|0.34|sentence_42.wav| I'm planning a trip to the mountains next month.|I’m planning a trip to the mountains next month.
tiny|0.35|sentence_42.wav| I'm planning a trip to the mountains next month.|I’m planning a trip to the mountains next month.
tiny|0.34|sentence_42.wav| I'm planning a trip to the mountains next month.|I’m planning a trip to the mountains next month.
tiny|0.33|sentence_43.wav| Let's grab a coffee and talk about it.|Let’s grab a coffee and talk about it.
tiny|0.34|sentence_43.wav| Let's grab a coffee and talk about it.|Let’s grab a coffee and talk about it.
tiny|0.33|sentence_43.wav| Let's grab a coffee and talk about it.|Let’s grab a coffee and talk about it.
tiny|0.33|sentence_43.wav| Let's grab a coffee and talk about it.|Let’s grab a coffee and talk about it.
tiny|0.32|sentence_43.wav| Let's grab a coffee and talk about it.|Let’s grab a coffee and talk about it.
tiny|0.33|sentence_43.wav| Let's grab a coffee and talk about it.|Let’s grab a coffee and talk about it.
tiny|0.32|sentence_43.wav| Let's grab a coffee and talk about it.|Let’s grab a coffee and talk about it.
tiny|0.33|sentence_43.wav| Let's grab a coffee and talk about it.|Let’s grab a coffee and talk about it.
tiny|0.35|sentence_43.wav| Let's grab a coffee and talk about it.|Let’s grab a coffee and talk about it.
tiny|0.33|sentence_43.wav| Let's grab a coffee and talk about it.|Let’s grab a coffee and talk about it.
tiny|0.35|sentence_44.wav| It's been a long day, I'm exhausted.|It’s been a long day, I’m exhausted.
tiny|0.34|sentence_44.wav| It's been a long day, I'm exhausted.|It’s been a long day, I’m exhausted.
tiny|0.34|sentence_44.wav| It's been a long day, I'm exhausted.|It’s been a long day, I’m exhausted.
tiny|0.33|sentence_44.wav| It's been a long day, I'm exhausted.|It’s been a long day, I’m exhausted.
tiny|0.33|sentence_44.wav| It's been a long day, I'm exhausted.|It’s been a long day, I’m exhausted.
tiny|0.32|sentence_44.wav| It's been a long day, I'm exhausted.|It’s been a long day, I’m exhausted.
tiny|0.33|sentence_44.wav| It's been a long day, I'm exhausted.|It’s been a long day, I’m exhausted.
tiny|0.34|sentence_44.wav| It's been a long day, I'm exhausted.|It’s been a long day, I’m exhausted.
tiny|0.33|sentence_44.wav| It's been a long day, I'm exhausted.|It’s been a long day, I’m exhausted.
tiny|0.33|sentence_44.wav| It's been a long day, I'm exhausted.|It’s been a long day, I’m exhausted.
tiny|0.34|sentence_45.wav| We need to finalize the budget through the project.|We need to finalize the budget for the project.
tiny|0.33|sentence_45.wav| We need to finalize the budget through the project.|We need to finalize the budget for the project.
tiny|0.35|sentence_45.wav| We need to finalize the budget through the project.|We need to finalize the budget for the project.
tiny|0.34|sentence_45.wav| We need to finalize the budget through the project.|We need to finalize the budget for the project.
tiny|0.34|sentence_45.wav| We need to finalize the budget through the project.|We need to finalize the budget for the project.
tiny|0.34|sentence_45.wav| We need to finalize the budget through the project.|We need to finalize the budget for the project.
tiny|0.32|sentence_45.wav| We need to finalize the budget through the project.|We need to finalize the budget for the project.
tiny|0.34|sentence_45.wav| We need to finalize the budget through the project.|We need to finalize the budget for the project.
tiny|0.35|sentence_45.wav| We need to finalize the budget through the project.|We need to finalize the budget for the project.
tiny|0.32|sentence_45.wav| We need to finalize the budget through the project.|We need to finalize the budget for the project.
tiny|0.37|sentence_46.wav| Please send me the updated report by the end of the day.|Can you send me the updated report by the end of the day?
tiny|0.36|sentence_46.wav| Please send me the updated report by the end of the day.|Can you send me the updated report by the end of the day?
tiny|0.36|sentence_46.wav| Please send me the updated report by the end of the day.|Can you send me the updated report by the end of the day?
tiny|0.37|sentence_46.wav| Please send me the updated report by the end of the day.|Can you send me the updated report by the end of the day?
tiny|0.35|sentence_46.wav| Please send me the updated report by the end of the day.|Can you send me the updated report by the end of the day?
tiny|0.35|sentence_46.wav| Please send me the updated report by the end of the day.|Can you send me the updated report by the end of the day?
tiny|0.36|sentence_46.wav| Please send me the updated report by the end of the day.|Can you send me the updated report by the end of the day?
tiny|0.37|sentence_46.wav| Please send me the updated report by the end of the day.|Can you send me the updated report by the end of the day?
tiny|0.35|sentence_46.wav| Please send me the updated report by the end of the day.|Can you send me the updated report by the end of the day?
tiny|0.36|sentence_46.wav| Please send me the updated report by the end of the day.|Can you send me the updated report by the end of the day?
tiny|0.31|sentence_47.wav| Let's schedule a call for tomorrow morning.|Let’s schedule a call for tomorrow morning.
tiny|0.31|sentence_47.wav| Let's schedule a call for tomorrow morning.|Let’s schedule a call for tomorrow morning.
tiny|0.32|sentence_47.wav| Let's schedule a call for tomorrow morning.|Let’s schedule a call for tomorrow morning.
tiny|0.31|sentence_47.wav| Let's schedule a call for tomorrow morning.|Let’s schedule a call for tomorrow morning.
tiny|0.33|sentence_47.wav| Let's schedule a call for tomorrow morning.|Let’s schedule a call for tomorrow morning.
tiny|0.35|sentence_47.wav| Let's schedule a call for tomorrow morning.|Let’s schedule a call for tomorrow morning.
tiny|0.35|sentence_47.wav| Let's schedule a call for tomorrow morning.|Let’s schedule a call for tomorrow morning.
tiny|0.34|sentence_47.wav| Let's schedule a call for tomorrow morning.|Let’s schedule a call for tomorrow morning.
tiny|0.33|sentence_47.wav| Let's schedule a call for tomorrow morning.|Let’s schedule a call for tomorrow morning.
tiny|0.34|sentence_47.wav| Let's schedule a call for tomorrow morning.|Let’s schedule a call for tomorrow morning.
tiny|0.36|sentence_48.wav| I need to review the contract before we proceed.|I need to review the contract before we proceed.
tiny|0.33|sentence_48.wav| I need to review the contract before we proceed.|I need to review the contract before we proceed.
tiny|0.34|sentence_48.wav| I need to review the contract before we proceed.|I need to review the contract before we proceed.
tiny|0.33|sentence_48.wav| I need to review the contract before we proceed.|I need to review the contract before we proceed.
tiny|0.33|sentence_48.wav| I need to review the contract before we proceed.|I need to review the contract before we proceed.
tiny|0.31|sentence_48.wav| I need to review the contract before we proceed.|I need to review the contract before we proceed.
tiny|0.35|sentence_48.wav| I need to review the contract before we proceed.|I need to review the contract before we proceed.
tiny|0.32|sentence_48.wav| I need to review the contract before we proceed.|I need to review the contract before we proceed.
tiny|0.34|sentence_48.wav| I need to review the contract before we proceed.|I need to review the contract before we proceed.
tiny|0.32|sentence_48.wav| I need to review the contract before we proceed.|I need to review the contract before we proceed.
tiny|0.31|sentence_49.wav| I'm having trouble accessing the server.|I’m having trouble accessing the server.
tiny|0.31|sentence_49.wav| I'm having trouble accessing the server.|I’m having trouble accessing the server.
tiny|0.30|sentence_49.wav| I'm having trouble accessing the server.|I’m having trouble accessing the server.
tiny|0.31|sentence_49.wav| I'm having trouble accessing the server.|I’m having trouble accessing the server.
tiny|0.31|sentence_49.wav| I'm having trouble accessing the server.|I’m having trouble accessing the server.
tiny|0.31|sentence_49.wav| I'm having trouble accessing the server.|I’m having trouble accessing the server.
tiny|0.31|sentence_49.wav| I'm having trouble accessing the server.|I’m having trouble accessing the server.
tiny|0.29|sentence_49.wav| I'm having trouble accessing the server.|I’m having trouble accessing the server.
tiny|0.29|sentence_49.wav| I'm having trouble accessing the server.|I’m having trouble accessing the server.
tiny|0.32|sentence_49.wav| I'm having trouble accessing the server.|I’m having trouble accessing the server.
tiny|0.31|sentence_5.wav| What time is the meeting start tomorrow?|What time does the meeting start tomorrow?
tiny|0.30|sentence_5.wav| What time is the meeting start tomorrow?|What time does the meeting start tomorrow?
tiny|0.32|sentence_5.wav| What time is the meeting start tomorrow?|What time does the meeting start tomorrow?
tiny|0.32|sentence_5.wav| What time is the meeting start tomorrow?|What time does the meeting start tomorrow?
tiny|0.30|sentence_5.wav| What time is the meeting start tomorrow?|What time does the meeting start tomorrow?
tiny|0.31|sentence_5.wav| What time is the meeting start tomorrow?|What time does the meeting start tomorrow?
tiny|0.30|sentence_5.wav| What time is the meeting start tomorrow?|What time does the meeting start tomorrow?
tiny|0.30|sentence_5.wav| What time is the meeting start tomorrow?|What time does the meeting start tomorrow?
tiny|0.31|sentence_5.wav| What time is the meeting start tomorrow?|What time does the meeting start tomorrow?
tiny|0.31|sentence_5.wav| What time is the meeting start tomorrow?|What time does the meeting start tomorrow?
tiny|0.32|sentence_50.wav| We need to discuss the new marketing strategy.|We need to discuss the new marketing strategy.
tiny|0.32|sentence_50.wav| We need to discuss the new marketing strategy.|We need to discuss the new marketing strategy.
tiny|0.32|sentence_50.wav| We need to discuss the new marketing strategy.|We need to discuss the new marketing strategy.
tiny|0.33|sentence_50.wav| We need to discuss the new marketing strategy.|We need to discuss the new marketing strategy.
tiny|0.33|sentence_50.wav| We need to discuss the new marketing strategy.|We need to discuss the new marketing strategy.
tiny|0.32|sentence_50.wav| We need to discuss the new marketing strategy.|We need to discuss the new marketing strategy.
tiny|0.32|sentence_50.wav| We need to discuss the new marketing strategy.|We need to discuss the new marketing strategy.
tiny|0.33|sentence_50.wav| We need to discuss the new marketing strategy.|We need to discuss the new marketing strategy.
tiny|0.32|sentence_50.wav| We need to discuss the new marketing strategy.|We need to discuss the new marketing strategy.
tiny|0.33|sentence_50.wav| We need to discuss the new marketing strategy.|We need to discuss the new marketing strategy.
tiny|0.60|sentence_51.wav| And you're playing chess and solving puzzles.|I enjoy playing chess and solving puzzles.
tiny|1.02|sentence_51.wav| and Schwepling chest involving puzzles|I enjoy playing chess and solving puzzles.
tiny|1.06|sentence_51.wav| And join PLIN chests and solving puzzles.|I enjoy playing chess and solving puzzles.
tiny|0.80|sentence_51.wav| And you are playing chess and solving puzzles.|I enjoy playing chess and solving puzzles.
tiny|0.97|sentence_51.wav| Enjoy playing chess and164 puzzle|I enjoy playing chess and solving puzzles.
tiny|1.00|sentence_51.wav|anders workplace or|I enjoy playing chess and solving puzzles.
tiny|0.63|sentence_51.wav| And you are playing chess and solving puzzles.|I enjoy playing chess and solving puzzles.
tiny|1.03|sentence_51.wav| and replay plenty chests installing puzzles|I enjoy playing chess and solving puzzles.
tiny|1.04|sentence_51.wav| And simply chassen Sol Music Plossots »|I enjoy playing chess and solving puzzles.
tiny|1.02|sentence_51.wav| And live clean chests installing puzzles.|I enjoy playing chess and solving puzzles.
tiny|0.31|sentence_52.wav| This is a test sentence for speech recognition.|This is a test sentence for speech recognition.
tiny|0.30|sentence_52.wav| This is a test sentence for speech recognition.|This is a test sentence for speech recognition.
tiny|0.32|sentence_52.wav| This is a test sentence for speech recognition.|This is a test sentence for speech recognition.
tiny|0.32|sentence_52.wav| This is a test sentence for speech recognition.|This is a test sentence for speech recognition.
tiny|0.31|sentence_52.wav| This is a test sentence for speech recognition.|This is a test sentence for speech recognition.
tiny|0.30|sentence_52.wav| This is a test sentence for speech recognition.|This is a test sentence for speech recognition.
tiny|0.31|sentence_52.wav| This is a test sentence for speech recognition.|This is a test sentence for speech recognition.
tiny|0.30|sentence_52.wav| This is a test sentence for speech recognition.|This is a test sentence for speech recognition.
tiny|0.31|sentence_52.wav| This is a test sentence for speech recognition.|This is a test sentence for speech recognition.
tiny|0.29|sentence_52.wav| This is a test sentence for speech recognition.|This is a test sentence for speech recognition.
tiny|0.33|sentence_53.wav| Can you please help me with this task?|Could you please help me with this task?
tiny|0.31|sentence_53.wav| Can you please help me with this task?|Could you please help me with this task?
tiny|0.31|sentence_53.wav| Can you please help me with this task?|Could you please help me with this task?
tiny|0.31|sentence_53.wav| Can you please help me with this task?|Could you please help me with this task?
tiny|0.31|sentence_53.wav| Can you please help me with this task?|Could you please help me with this task?
tiny|0.31|sentence_53.wav| Can you please help me with this task?|Could you please help me with this task?
tiny|0.31|sentence_53.wav| Can you please help me with this task?|Could you please help me with this task?
tiny|0.32|sentence_53.wav| Can you please help me with this task?|Could you please help me with this task?
tiny|0.31|sentence_53.wav| Can you please help me with this task?|Could you please help me with this task?
tiny|0.30|sentence_53.wav| Can you please help me with this task?|Could you please help me with this task?
tiny|0.30|sentence_54.wav| I've been learning to play the guitar.|I’ve been learning to play the guitar.
tiny|0.31|sentence_54.wav| I've been learning to play the guitar.|I’ve been learning to play the guitar.
tiny|0.31|sentence_54.wav| I've been learning to play the guitar.|I’ve been learning to play the guitar.
tiny|0.31|sentence_54.wav| I've been learning to play the guitar.|I’ve been learning to play the guitar.
tiny|0.32|sentence_54.wav| I've been learning to play the guitar.|I’ve been learning to play the guitar.
tiny|0.32|sentence_54.wav| I've been learning to play the guitar.|I’ve been learning to play the guitar.
tiny|0.31|sentence_54.wav| I've been learning to play the guitar.|I’ve been learning to play the guitar.
tiny|0.30|sentence_54.wav| I've been learning to play the guitar.|I’ve been learning to play the guitar.
tiny|0.31|sentence_54.wav| I've been learning to play the guitar.|I’ve been learning to play the guitar.
tiny|0.31|sentence_54.wav| I've been learning to play the guitar.|I’ve been learning to play the guitar.
tiny|0.31|sentence_55.wav| Let's meet a new Julespot.|Let’s meet at the usual spot.
tiny|0.33|sentence_55.wav| Let's meet a new Julespot.|Let’s meet at the usual spot.
tiny|0.31|sentence_55.wav| Let's meet a new Julespot.|Let’s meet at the usual spot.
tiny|0.31|sentence_55.wav| Let's meet a new Julespot.|Let’s meet at the usual spot.
tiny|0.31|sentence_55.wav| Let's meet a new Julespot.|Let’s meet at the usual spot.
tiny|0.31|sentence_55.wav| Let's meet a new Julespot.|Let’s meet at the usual spot.
tiny|0.30|sentence_55.wav| Let's meet a new Julespot.|Let’s meet at the usual spot.
tiny|0.32|sentence_55.wav| Let's meet a new Julespot.|Let’s meet at the usual spot.
tiny|0.32|sentence_55.wav| Let's meet a new Julespot.|Let’s meet at the usual spot.
tiny|0.32|sentence_55.wav| Let's meet a new Julespot.|Let’s meet at the usual spot.
tiny|0.30|sentence_6.wav| Please pass me the salt and pepper.|Please pass me the salt and pepper.
tiny|0.30|sentence_6.wav| Please pass me the salt and pepper.|Please pass me the salt and pepper.
tiny|0.29|sentence_6.wav| Please pass me the salt and pepper.|Please pass me the salt and pepper.
tiny|0.31|sentence_6.wav| Please pass me the salt and pepper.|Please pass me the salt and pepper.
tiny|0.30|sentence_6.wav| Please pass me the salt and pepper.|Please pass me the salt and pepper.
tiny|0.29|sentence_6.wav| Please pass me the salt and pepper.|Please pass me the salt and pepper.
tiny|0.31|sentence_6.wav| Please pass me the salt and pepper.|Please pass me the salt and pepper.
tiny|0.30|sentence_6.wav| Please pass me the salt and pepper.|Please pass me the salt and pepper.
tiny|0.29|sentence_6.wav| Please pass me the salt and pepper.|Please pass me the salt and pepper.
tiny|0.29|sentence_6.wav| Please pass me the salt and pepper.|Please pass me the salt and pepper.
tiny|0.32|sentence_7.wav| I can't believe it's already October.|I can’t believe it’s already October!
tiny|0.31|sentence_7.wav| I can't believe it's already October.|I can’t believe it’s already October!
tiny|0.30|sentence_7.wav| I can't believe it's already October.|I can’t believe it’s already October!
tiny|0.32|sentence_7.wav| I can't believe it's already October.|I can’t believe it’s already October!
tiny|0.32|sentence_7.wav| I can't believe it's already October.|I can’t believe it’s already October!
tiny|0.31|sentence_7.wav| I can't believe it's already October.|I can’t believe it’s already October!
tiny|0.32|sentence_7.wav| I can't believe it's already October.|I can’t believe it’s already October!
tiny|0.31|sentence_7.wav| I can't believe it's already October.|I can’t believe it’s already October!
tiny|0.31|sentence_7.wav| I can't believe it's already October.|I can’t believe it’s already October!
tiny|0.32|sentence_7.wav| I can't believe it's already October.|I can’t believe it’s already October!
tiny|0.32|sentence_8.wav| Do you like to read books or watch movies?|Do you like to read books or watch movies?
tiny|0.31|sentence_8.wav| Do you like to read books or watch movies?|Do you like to read books or watch movies?
tiny|0.32|sentence_8.wav| Do you like to read books or watch movies?|Do you like to read books or watch movies?
tiny|0.32|sentence_8.wav| Do you like to read books or watch movies?|Do you like to read books or watch movies?
tiny|0.32|sentence_8.wav| Do you like to read books or watch movies?|Do you like to read books or watch movies?
tiny|0.33|sentence_8.wav| Do you like to read books or watch movies?|Do you like to read books or watch movies?
tiny|0.31|sentence_8.wav| Do you like to read books or watch movies?|Do you like to read books or watch movies?
tiny|0.31|sentence_8.wav| Do you like to read books or watch movies?|Do you like to read books or watch movies?
tiny|0.33|sentence_8.wav| Do you like to read books or watch movies?|Do you like to read books or watch movies?
tiny|0.34|sentence_8.wav| Do you like to read books or watch movies?|Do you like to read books or watch movies?
tiny|1.64|sentence_9.wav| I enjoy spending tight with my friends and family.|I enjoy spending time with my friends and family.
tiny|0.65|sentence_9.wav| I'm Jewish Benin Tower with my friends and family.|I enjoy spending time with my friends and family.
tiny|0.57|sentence_9.wav| I'm Dr. Spending Time with my friends and family.|I enjoy spending time with my friends and family.
tiny|1.15|sentence_9.wav| I enjoy spending time with my friends and family.|I enjoy spending time with my friends and family.
tiny|0.81|sentence_9.wav| I enjoy spending time with my friends and family.|I enjoy spending time with my friends and family.
tiny|0.98|sentence_9.wav| I'm really spending time with my friends and family.|I enjoy spending time with my friends and family.
tiny|0.77|sentence_9.wav| I'm Joyce Penney and I work my friends and family.|I enjoy spending time with my friends and family.
tiny|0.61|sentence_9.wav| I'm Dr. Spending Time with my friends and family.|I enjoy spending time with my friends and family.
tiny|0.56|sentence_9.wav| I'm Jewish Penning Tower with my friends and family.|I enjoy spending time with my friends and family.
tiny|1.35|sentence_9.wav| I enjoy spending time with my friends and family.|I enjoy spending time with my friends and family.
base.en|0.34|sentence_1.wav| Hello how are you doing today?|Hello, how are you doing today?
base.en|0.32|sentence_1.wav| Hello how are you doing today?|Hello, how are you doing today?
base.en|0.31|sentence_1.wav| Hello how are you doing today?|Hello, how are you doing today?
base.en|0.34|sentence_1.wav| Hello how are you doing today?|Hello, how are you doing today?
base.en|0.34|sentence_1.wav| Hello how are you doing today?|Hello, how are you doing today?
base.en|0.34|sentence_1.wav| Hello how are you doing today?|Hello, how are you doing today?
base.en|0.36|sentence_1.wav| Hello how are you doing today?|Hello, how are you doing today?
base.en|0.38|sentence_1.wav| Hello how are you doing today?|Hello, how are you doing today?
base.en|0.35|sentence_1.wav| Hello how are you doing today?|Hello, how are you doing today?
base.en|0.36|sentence_1.wav| Hello how are you doing today?|Hello, how are you doing today?
base.en|0.38|sentence_10.wav| Have you tried the new restaurant in town?|Have you tried the new restaurant in town?
base.en|0.35|sentence_10.wav| Have you tried the new restaurant in town?|Have you tried the new restaurant in town?
base.en|0.36|sentence_10.wav| Have you tried the new restaurant in town?|Have you tried the new restaurant in town?
base.en|0.36|sentence_10.wav| Have you tried the new restaurant in town?|Have you tried the new restaurant in town?
base.en|0.39|sentence_10.wav| Have you tried the new restaurant in town?|Have you tried the new restaurant in town?
base.en|0.38|sentence_10.wav| Have you tried the new restaurant in town?|Have you tried the new restaurant in town?
base.en|0.37|sentence_10.wav| Have you tried the new restaurant in town?|Have you tried the new restaurant in town?
base.en|0.38|sentence_10.wav| Have you tried the new restaurant in town?|Have you tried the new restaurant in town?
base.en|0.40|sentence_10.wav| Have you tried the new restaurant in town?|Have you tried the new restaurant in town?
base.en|0.38|sentence_10.wav| Have you tried the new restaurant in town?|Have you tried the new restaurant in town?
base.en|0.39|sentence_11.wav| My phone number is 555-1234.|My phone number is 555-1234.
base.en|0.37|sentence_11.wav| My phone number is 555-1234.|My phone number is 555-1234.
base.en|0.39|sentence_11.wav| My phone number is 555-1234.|My phone number is 555-1234.
base.en|0.37|sentence_11.wav| My phone number is 555-1234.|My phone number is 555-1234.
base.en|0.38|sentence_11.wav| My phone number is 555-1234.|My phone number is 555-1234.
base.en|0.36|sentence_11.wav| My phone number is 555-1234.|My phone number is 555-1234.
base.en|0.40|sentence_11.wav| My phone number is 555-1234.|My phone number is 555-1234.
base.en|0.40|sentence_11.wav| My phone number is 555-1234.|My phone number is 555-1234.
base.en|0.41|sentence_11.wav| My phone number is 555-1234.|My phone number is 555-1234.
base.en|0.42|sentence_11.wav| My phone number is 555-1234.|My phone number is 555-1234.
base.en|0.42|sentence_12.wav| I was born on January 15, 1995.|I was born on January 15, 1995.
base.en|0.41|sentence_12.wav| I was born on January 15, 1995.|I was born on January 15, 1995.
base.en|0.41|sentence_12.wav| I was born on January 15, 1995.|I was born on January 15, 1995.
base.en|0.42|sentence_12.wav| I was born on January 15, 1995.|I was born on January 15, 1995.
base.en|0.43|sentence_12.wav| I was born on January 15, 1995.|I was born on January 15, 1995.
base.en|0.38|sentence_12.wav| I was born on January 15, 1995.|I was born on January 15, 1995.
base.en|0.41|sentence_12.wav| I was born on January 15, 1995.|I was born on January 15, 1995.
base.en|0.40|sentence_12.wav| I was born on January 15, 1995.|I was born on January 15, 1995.
base.en|0.39|sentence_12.wav| I was born on January 15, 1995.|I was born on January 15, 1995.
base.en|0.40|sentence_12.wav| I was born on January 15, 1995.|I was born on January 15, 1995.
